time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,attendance_date,day_number,school_type,num_schools,enrolments,present_sessions,approved_educational_activity,overall_absence,authorised_absence,unauthorised_absence,late_sessions,possible_sessions,reason_present_am,reason_present_pm,reason_present,reason_l_present_late_before_registers_closed,reason_i_authorised_illness,reason_m_authorised_medical_dental,reason_r_authorised_religious_observance,reason_s_authorised_study_leave,reason_t_authorised_grt_absence,reason_h_authorised_holiday,reason_e_authorised_excluded,reason_c_authorised_other,reason_b_aea_education_off_site,reason_d_aea_dual_registration,reason_j_aea_interview,reason_p_aea_approved_sporting_activity,reason_v_aea_educational_visit_trip,reason_w_aea_work_experience,reason_g_unauthorised_holiday,reason_u_unauthorised_late_after_registers_closed,reason_o_other_unauthorised,reason_n_no_reason_yet,reason_x_not_attending_covid_non_compulsory,enrolments_pa_10_exact
2021,Week 3,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,19/01/2021,5,Special,410,174911,21309752,0,1558737,1085072,473665,0,23139344,10654876,10654876,21309752,0,901584,53169,2626,1350,73,4160,25279,96831,0,0,0,0,0,0,103559,24942,329234,15930,270855,39004
2021,Week 3,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,19/01/2021,5,Primary,383,171088,20895182,14,1487685,1031306,456379,14,22638631,10447591,10447591,20895182,14,866407,47842,2616,1350,71,3839,24497,84684,2,0,0,0,12,0,101654,23959,315116,15650,255750,37418
2021,Week 3,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,19/01/2021,5,PRU/Academy/Free school AP,295,94469,11718474,0,760671,544425,216246,0,12627601,5859237,5859237,11718474,0,467237,23044,1373,11,62,2785,3846,46067,0,0,0,0,0,0,67301,15906,122727,10312,148456,19534
2021,Week 3,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,19/01/2021,5,Secondary,88,76619,9176722,0,727014,486881,240133,0,10011030,4588361,4588361,9176722,0,399170,24798,1243,1339,9,1054,20651,38617,0,0,0,0,0,0,34353,8053,192389,5338,107294,17884
2021,Week 3,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,19/01/2021,5,Special,27,3823,414556,0,71052,53766,17286,0,500713,207278,207278,414556,0,35177,5327,10,0,2,321,782,12147,0,0,0,0,0,0,1905,983,14118,280,15105,1586
2021,Week 3,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,19/01/2021,5,Special,115,48925,5850137,0,445265,333753,111512,0,6406652,2925068.5,2925068.5,5850137,0,280361,13552,501,6,31,2280,6139,30883,0,0,0,0,0,0,17317,4619,77422,12154,111250,11640
2021,Week 3,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,19/01/2021,5,Primary,107,47934,5743781,0,429036,321080,107956,0,6279986,2871890.5,2871890.5,5743781,0,272116,12474,501,6,31,2236,5561,28155,0,0,0,0,0,0,17034,4484,74472,11966,107169,11245
2021,Week 3,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,19/01/2021,5,PRU/Academy/Free school AP,85,26971,3282179,0,200961,157875,43086,0,3551152,1641089.5,1641089.5,3282179,0,137496,5633,318,2,30,1804,551,12041,0,0,0,0,0,0,11901,3292,25053,2840,68012,5337
2021,Week 3,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,19/01/2021,5,Secondary,22,20963,2461602,0,228075,163205,64870,0,2728834,1230801,1230801,2461602,0,134620,6841,183,4,1,432,5010,16114,0,0,0,0,0,0,5133,1192,49419,9126,39157,5908
2021,Week 3,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,19/01/2021,5,Special,8,991,106356,0,16229,12673,3556,0,126666,53178,53178,106356,0,8245,1078,0,0,0,44,578,2728,0,0,0,0,0,0,283,135,2950,188,4081,395
2021,Week 3,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,19/01/2021,5,Special,104,41644,5081100,0,402526,306082,96444,0,5594134,2540550,2540550,5081100,0,263658,12031,99,1,313,1343,5390,23247,0,2,0,0,0,0,16620,6472,71479,1873,110508,10850
2021,Week 3,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,19/01/2021,5,Primary,97,40814,4986148,0,390897,296348,94549,0,5482835,2493074,2493074,4986148,0,256924,11106,99,1,289,1161,5334,21434,0,4,0,0,0,0,16423,6357,69909,1860,105790,10534
2021,Week 3,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,19/01/2021,5,PRU/Academy/Free school AP,78,23417,2929383,2,199117,155915,43202,2,3191157,1464691.5,1464691.5,2929383,2,139026,5641,62,0,289,887,634,9376,2,0,0,0,0,0,11940,4628,25694,940,62655,5492
2021,Week 3,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,19/01/2021,5,Secondary,19,17397,2056760,3,191780,140433,51347,3,2291678,1028380,1028380,2056760,3,117898,5465,37,1,0,274,4700,12058,3,2,0,0,0,0,4483,1729,44215,920,43135,5042
2021,Week 3,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,19/01/2021,5,Special,7,830,94949,3,11629,9734,1895,3,111299,47474.5,47474.5,94949,3,6734,925,0,0,24,182,56,1813,3,0,0,0,0,0,197,115,1570,13,4718,316
2021,Week 3,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,19/01/2021,5,Special,119,53041,6444750,0,461703,307436,154267,0,7026003,3222375,3222375,6444750,0,263207,12984,1012,24,79,1194,4831,24105,0,0,0,0,0,0,12091,9626,130760,1790,119550,11815
2021,Week 3,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,19/01/2021,5,Primary,114,52489,6383175,0,453301,300656,152645,0,6952683,3191587.5,3191587.5,6383175,0,258773,12398,1010,24,79,1174,4709,22489,0,0,0,0,0,0,11859,9449,129547,1790,116207,11623
2021,Week 3,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,19/01/2021,5,PRU/Academy/Free school AP,94,29894,3726630,2,240288,170395,69893,2,4034418,1863315,1863315,3726630,2,150013,6475,609,20,16,1053,534,11675,2,2,0,0,0,0,9536,7548,52763,46,67498,6269
2021,Week 3,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,19/01/2021,5,Secondary,20,22595,2656543,0,213013,130261,82752,0,2918265,1328271.5,1328271.5,2656543,0,108760,5923,401,4,63,121,4175,10814,0,2,0,0,0,0,2323,1901,76784,1744,48709,5354
2021,Week 3,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,19/01/2021,5,Special,5,552,61571,4,8402,6780,1622,4,73320,30785.5,30785.5,61571,4,4434,586,2,0,0,20,122,1616,4,0,0,0,0,0,232,177,1213,0,3343,192
2021,Week 3,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,19/01/2021,5,Special,79,33830,4132377,0,321112,258858,62254,0,4513445,2066188.5,2066188.5,4132377,0,223337,11504,475,9,179,1262,3018,19074,0,10,0,0,0,0,8653,6244,46383,974,59956,8321
2021,Week 3,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,19/01/2021,5,Primary,74,33225,4062141,0,311555,251346,60209,0,4431743,2031070.5,2031070.5,4062141,0,218460,10755,475,9,179,1200,2965,17303,0,0,0,0,0,0,8519,6132,44584,974,58047,8097
2021,Week 3,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,19/01/2021,5,PRU/Academy/Free school AP,59,16950,2143205,0,131287,105983,25304,0,2301732,1071602.5,1071602.5,2143205,0,93757,3953,258,8,176,836,196,6799,0,0,0,0,0,0,6189,4912,14076,127,27240,3417
2021,Week 3,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,19/01/2021,5,Secondary,15,16275,1918920,16,180268,145363,34905,16,2130011,959460,959460,1918920,16,124703,6802,217,1,3,364,2769,10504,12,2,0,4,0,0,2330,1220,30508,847,30807,4680
2021,Week 3,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,19/01/2021,5,Special,5,605,70220,16,9557,7512,2045,16,81702,35110,35110,70220,16,4877,749,0,0,0,62,53,1771,16,8,0,0,0,0,134,112,1799,0,1909,224
2021,Week 3,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,19/01/2021,5,Special,111,42994,5247860,30,396942,269654,127288,30,5735615,2623930,2623930,5247860,30,226296,12003,450,83,750,734,3693,25645,30,16,0,0,0,0,17347,4558,104933,450,90783,10144
2021,Week 3,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,19/01/2021,5,Primary,104,42286,5166152,0,386064,262044,124020,0,5640008,2583076,2583076,5166152,0,220964,11455,446,1,721,702,3600,24155,0,10,0,0,0,0,16999,4474,102107,440,87792,9909
2021,Week 3,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,19/01/2021,5,PRU/Academy/Free school AP,85,23027,2879750,0,174498,123377,51121,0,3111646,1439875,1439875,2879750,0,105501,4785,216,0,466,568,615,11226,0,11,0,0,0,0,11423,2450,36888,360,57398,4426
2021,Week 3,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,19/01/2021,5,Secondary,19,19259,2286346,56,211566,138667,72899,56,2528362,1143173,1143173,2286346,56,115463,6670,230,1,255,134,2985,12929,54,10,0,0,0,2,5576,2024,65219,80,30394,5483
2021,Week 3,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,19/01/2021,5,Special,7,708,81736,2,10878,7610,3268,2,95607,40868,40868,81736,2,5332,548,4,82,29,32,93,1490,0,0,0,0,0,2,348,84,2826,10,2991,235
2021,Week 3,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,19/01/2021,5,Special,98,39829,4892605,2,318803,210989,107814,2,5342358,2446302.5,2446302.5,4892605,2,173267,9372,335,839,0,2904,5244,19028,2,4,0,0,0,0,13943,1098,89293,3480,130948,7956
2021,Week 3,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,19/01/2021,5,Primary,91,39012,4797194,7,307213,202684,104529,7,5231237,2398597,2398597,4797194,7,167688,8535,334,839,0,2670,5090,17528,7,15,0,0,0,0,13754,1028,86287,3460,126823,7676
2021,Week 3,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,19/01/2021,5,PRU/Academy/Free school AP,71,21294,2655904,12,144021,101395,42626,12,2874054,1327952,1327952,2655904,12,84841,3793,156,1,0,2038,596,9970,12,0,0,0,0,0,9662,509,31705,750,74117,3593
2021,Week 3,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,19/01/2021,5,Secondary,20,17718,2141281,4,163192,101289,61903,4,2357183,1070640.5,1070640.5,2141281,4,82847,4742,178,838,0,632,4494,7558,4,0,0,0,0,0,4092,519,54582,2710,52706,4083
2021,Week 3,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,19/01/2021,5,Special,7,817,95406,0,11590,8305,3285,0,111121,47703,47703,95406,0,5579,837,1,0,0,234,154,1500,0,2,0,0,0,0,189,70,3006,20,4125,280
2021,Week 3,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,19/01/2021,5,Special,60,17698,2283548,12,197793,125065,72728,12,2518180,1141774,1141774,2283548,12,107512,5793,80,1,28,411,1723,9517,10,1,0,0,0,2,8482,1591,60191,2464,36827,4772
2021,Week 3,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,19/01/2021,5,Primary,56,17125,2213519,0,186769,117945,68824,0,2435304,1106759.5,1106759.5,2213519,0,103098,5188,80,1,28,283,1679,7588,0,0,0,0,0,0,8361,1494,56508,2461,35016,4532
2021,Week 3,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,19/01/2021,5,PRU/Academy/Free school AP,50,11426,1523034,9,97659,66676,30983,9,1644882,761517,761517,1523034,9,59459,2768,77,0,28,272,223,3849,8,12,0,0,0,1,6550,1000,21147,2286,24180,2318
2021,Week 3,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,19/01/2021,5,Secondary,6,5699,690474,2,89110,51269,37841,2,790422,345237,345237,690474,2,43639,2420,3,1,0,11,1456,3739,2,0,0,0,0,0,1811,494,35361,175,10836,2214
2021,Week 3,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,19/01/2021,5,Special,4,573,70041,0,11024,7120,3904,0,82876,35020.5,35020.5,70041,0,4414,605,0,0,0,128,44,1929,0,0,0,0,0,0,121,97,3683,3,1811,240
2021,Week 3,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,19/01/2021,5,Special,164,61679,7832849,0,639906,416997,222909,0,8590771,3916424.5,3916424.5,7832849,0,341965,21705,235,614,118,1352,8323,42685,0,4,0,0,0,0,23863,7043,177087,14916,118016,15078
2021,Week 3,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,19/01/2021,5,Primary,150,60245,7660147,14,613298,397287,216011,14,8388280,3830073.5,3830073.5,7660147,14,330680,20181,235,614,118,1209,7994,36256,12,30,0,2,0,0,23377,6950,170780,14904,114821,14536
2021,Week 3,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,19/01/2021,5,PRU/Academy/Free school AP,118,32995,4389001,2,265301,177923,87378,2,4725299,2194500.5,2194500.5,4389001,2,152674,8204,132,9,106,1004,617,15177,2,12,0,0,0,0,17327,4079,62327,3645,70995,5871
2021,Week 3,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,19/01/2021,5,Secondary,32,27250,3271156,2,347997,219364,128633,2,3662981,1635578,1635578,3271156,2,178006,11977,103,605,12,205,7377,21079,2,12,0,0,0,0,6050,2871,108453,11259,43826,8665
2021,Week 3,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,19/01/2021,5,Special,14,1434,172687,1,26608,19710,6898,1,202491,86343.5,86343.5,172687,1,11285,1524,0,0,0,143,329,6429,1,8,0,0,0,0,486,93,6307,12,3195,542
2021,Week 3,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,19/01/2021,5,Special,66,22435,2878215,2,251585,182863,68722,2,3174366,1439107.5,1439107.5,2878215,2,154903,8505,38,3,224,1186,2450,15554,2,2,0,0,0,0,9205,3873,55107,537,44564,6157
2021,Week 3,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,19/01/2021,5,Primary,62,22071,2833288,6,244986,177753,67233,6,3121725,1416644,1416644,2833288,6,151727,8049,38,3,224,1100,2297,14315,6,2,0,0,0,0,9034,3865,53797,537,43445,6030
2021,Week 3,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,19/01/2021,5,PRU/Academy/Free school AP,54,12595,1666741,9,115265,90125,25140,9,1809423,833370.5,833370.5,1666741,9,77848,3907,30,0,224,850,287,6979,9,11,0,0,0,0,6940,2836,15215,149,27408,2814
2021,Week 3,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,19/01/2021,5,Secondary,8,9476,1166525,19,129721,87628,42093,19,1312302,583262.5,583262.5,1166525,19,73879,4142,8,3,0,250,2010,7336,14,0,1,0,4,0,2094,1029,38582,388,16037,3216
2021,Week 3,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,19/01/2021,5,Special,4,364,44919,4,6599,5110,1489,4,52641,22459.5,22459.5,44919,4,3176,456,0,0,0,86,153,1239,4,18,0,0,0,0,171,8,1310,0,1119,127
2021,Week 3,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,19/01/2021,5,Special,99,34260,4456930,4,376996,291202,85794,4,4915667,2228465,2228465,4456930,4,248182,15251,365,18,69,2244,2807,22266,4,2,0,0,0,0,14017,5008,55359,11410,81737,8995
2021,Week 3,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,19/01/2021,5,Primary,93,33591,4374413,10,365472,282500,82972,10,4818799,2187206.5,2187206.5,4374413,10,242604,14279,365,18,69,1984,2757,20424,10,0,0,0,0,0,13848,5005,52914,11205,78904,8741
2021,Week 3,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,19/01/2021,5,PRU/Academy/Free school AP,75,18369,2469071,106,160024,126707,33317,106,2667979,1234535.5,1234535.5,2469071,106,111237,6723,200,0,49,1391,261,6846,93,74,1,8,2,2,10420,2453,16601,3843,38778,3831
2021,Week 3,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,19/01/2021,5,Secondary,18,15222,1905238,8,205448,155793,49655,8,2150820,952619,952619,1905238,8,131367,7556,165,18,20,593,2496,13578,8,15,0,0,0,0,3428,2552,36313,7362,40126,4910
2021,Week 3,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,19/01/2021,5,Special,6,669,82511,0,11524,8702,2822,0,96868,41255.5,41255.5,82511,0,5578,972,0,0,0,260,50,1842,0,48,0,0,0,0,169,3,2445,205,2833,254
2021,Week 3,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,19/01/2021,5,Special,121,42284,5292430,0,430037,335595,94442,0,5793623,2646215,2646215,5292430,0,282739,16112,151,125,1,4421,3869,28177,0,2,0,0,0,0,11702,5501,69884,7355,71156,10779
2021,Week 3,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,19/01/2021,5,Primary,110,41157,5160100,2,410805,320079,90726,2,5639710,2580050,2580050,5160100,2,273430,15069,151,125,1,3829,3386,24088,2,0,0,0,0,0,11567,5362,66807,6990,68803,10356
2021,Week 3,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,19/01/2021,5,PRU/Academy/Free school AP,90,21993,2847193,2,182870,152004,30866,2,3060982,1423596.5,1423596.5,2847193,2,131650,6789,88,0,0,2994,663,9820,2,6,0,0,0,0,8347,2451,17769,2299,30917,4531
2021,Week 3,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,19/01/2021,5,Secondary,20,19164,2312838,69,227935,168075,59860,69,2578728,1156419,1156419,2312838,69,141780,8280,63,125,1,835,2723,14268,14,80,0,0,53,2,3220,2911,49038,4691,37886,5825
2021,Week 3,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,19/01/2021,5,Special,11,1127,132328,0,19232,15516,3716,0,153913,66164,66164,132328,0,9309,1043,0,0,0,592,483,4089,0,28,0,0,0,0,135,139,3077,365,2353,423
2021,Week 3,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,19/01/2021,5,Special,124,45671,5783335,6,391250,297835,93415,6,6258028,2891667.5,2891667.5,5783335,6,248205,15087,1046,1,413,2079,6859,24001,4,0,2,0,0,0,23686,7535,58696,3439,83437,9252
2021,Week 3,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,19/01/2021,5,Primary,117,44852,5691688,0,376490,285728,90762,0,6148387,2845844,2845844,5691688,0,241417,14351,1035,1,413,1835,6664,20012,0,4,0,0,0,0,23430,7504,57135,2693,80209,8941
2021,Week 3,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,19/01/2021,5,PRU/Academy/Free school AP,97,24536,3171287,7,177459,140067,37392,7,3385499,1585643.5,1585643.5,3171287,7,122156,6990,451,1,263,1491,614,8101,7,3,0,0,0,0,15643,3196,17096,1457,36746,4084
2021,Week 3,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,19/01/2021,5,Secondary,20,20316,2520390,4,199031,145661,53370,4,2762888,1260195,1260195,2520390,4,119261,7361,584,0,150,344,6050,11911,4,10,0,0,0,0,7787,4308,40039,1236,43463,4857
2021,Week 3,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,19/01/2021,5,Special,7,819,91640,13,14760,12107,2653,13,109641,45820,45820,91640,13,6788,736,11,0,0,244,195,3989,10,14,3,0,0,0,256,31,1561,746,3228,311
2021,Week 3,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,19/01/2021,5,Special,80,26091,3295171,2,235378,183738,51640,2,3575529,1647585.5,1647585.5,3295171,2,152779,9583,317,3,110,1517,2521,16908,2,0,0,0,0,0,9831,5034,33323,3452,44978,5625
2021,Week 3,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,19/01/2021,5,Primary,77,25716,3253041,4,229434,178690,50744,4,3526128,1626520.5,1626520.5,3253041,4,149121,9073,273,3,110,1491,2490,16129,4,8,0,0,0,0,9751,4766,32781,3446,43649,5475
2021,Week 3,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,19/01/2021,5,PRU/Academy/Free school AP,64,14254,1856394,0,103599,85146,18453,0,1984643,928197,928197,1856394,0,71166,4409,113,0,2,1302,147,8007,0,6,0,0,0,0,6848,2352,7575,1678,24650,2288
2021,Week 3,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,19/01/2021,5,Secondary,13,11462,1396649,2,125835,93544,32291,2,1541485,698324.5,698324.5,1396649,2,77955,4664,160,3,108,189,2343,8122,2,6,0,0,0,0,2903,2414,25206,1768,18999,3187
2021,Week 3,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,19/01/2021,5,Special,3,375,42126,2,5944,5048,896,2,49401,21063,21063,42126,2,3658,510,44,0,0,26,31,779,2,19,0,0,0,0,80,268,542,6,1329,150
2021,Week 3,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,19/01/2021,5,Special,178,77307,9486124,6,628684,405634,223050,6,10243347,4743062,4743062,9486124,6,332817,21956,828,10,474,1750,8040,39759,4,8,2,0,0,0,36815,19769,156534,9932,128533,15159
2021,Week 3,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,19/01/2021,5,Primary,165,75604,9301207,31,594789,383076,211713,31,10019521,4650603.5,4650603.5,9301207,31,319855,20250,801,10,474,1590,7997,32099,31,40,0,0,0,0,36480,18614,146863,9756,123494,14408
2021,Week 3,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,19/01/2021,5,PRU/Academy/Free school AP,135,43417,5404547,4,318509,225244,93265,4,5796232,2702273.5,2702273.5,5404547,4,192071,11542,444,3,123,1448,729,18884,4,10,0,0,0,0,24361,10567,54066,4271,73172,7794
2021,Week 3,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,19/01/2021,5,Secondary,30,32187,3896687,0,276280,157832,118448,0,4223289,1948343.5,1948343.5,3896687,0,127784,8708,357,7,351,142,7268,13215,0,6,0,0,0,0,12119,8047,92797,5485,50322,6614
2021,Week 3,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,19/01/2021,5,Special,13,1703,184890,2,33895,22558,11337,2,223826,92445,92445,184890,2,12962,1706,27,0,0,160,43,7660,2,10,0,0,0,0,335,1155,9671,176,5039,751
